,type,id,brand,name,rating,volume,price,tag_good,tag_bad,ingredient_count,caution,allergy,efficacy,oily_skin,dry_skin,sensitive_skin
706,젤,1972451,보타니티,마키올 워터 젤 크림,4.59,80ml,"24,000","수분있는(417), 가벼운(225), 흡수되는(216), 잘발리는(199), 산뜻한(155), 보습되는(147), 자극없는(146)","밀림있는(52), 유수분밸런스좋지않은(18), 지속안되는(12), 때처럼나오는(8), 마르는(8), 인공향나는(4), 가려운(2)",38,0,0,"피부 보습(24), 피부 보호(4), 수분 증발 차단(1)","Good(0), Bad(0)","Good(3), Bad(0)","Good(0), Bad(0)"
707,젤,2064420,아이레시피,아쿠아 피토플렉스 크림 인 젤,4.53,100ml,"9,900","수분있는(228), 가벼운(129), 보습되는(123), 자극없는(90), 흡수되는(90), 잘발리는(84), 향에만족한(49)","끈적한(45), 유분있는(22), 인공향나는(11), 냄새지독한(8), 유수분밸런스좋지않은(6), 리치하지않은(5), 미끌거리는(4)",29,0,2,"피부 보습(19), 피부 미백(6), 피부 보호(4)","Good(1), Bad(0)","Good(4), Bad(0)","Good(2), Bad(1)"
708,젤,1885023,비플레인,시카풀 카밍 젤,4.49,80ml,"18,000","진정되는(846), 수분있는(448), 자극없는(348), 쿨링되는(307), 흡수되는(277), 끈적하지않은(192), 가벼운(168)","보습안되는(362), 밀림있는(54), 마르는(44), 지속안되는(20), 속건조해결안되는(20), 따가운(19), 때처럼나오는(17)",18,0,0,"피부 보습(11), 피부 미백(1), 피부 보호(1)","Good(0), Bad(0)","Good(3), Bad(0)","Good(0), Bad(0)"
709,젤,3913,이솔,프로폴리스 수딩 솔루션,4.23,70ml,"9,900","진정되는(1,805), 수분있는(989), 흡수되는(821), 자극없는(556), 잘발리는(522), 가벼운(309), 유분없는(267)","향이아쉬운(1,540), 보습안되는(846), 냄새지독한(234), 밀림있는(187), 마르는(99), 가려운(61), 인공향나는(53)",22,0,0,"피부 보습(20), 피부 보호(2), 주름 개선(1)","Good(2), Bad(0)","Good(3), Bad(0)","Good(2), Bad(0)"
710,젤,1887748,시드물,알로에 에센셜 [지성용],4.27,165ml,"8,900","진정되는(1,618), 수분있는(993), 자극없는(986), 흡수되는(587), 가벼운(360), 끈적하지않은(332), 유분없는(317)","보습안되는(1,137), 밀림있는(424), 마르는(114), 때처럼나오는(91), 가려운(53), 흘러내리는(47), 지속안되는(44)",23,0,0,"피부 보습(18), 피부 보호(3), 피부 미백(1)","Good(1), Bad(0)","Good(3), Bad(0)","Good(3), Bad(0)"
711,젤,1830374,이니스프리,알로에 리바이탈라이징 수딩젤,4.15,300ml,"7,000","진정되는(627), 수분있는(386), 흡수되는(246), 자극없는(204), 끈적하지않은(181), 쿨링되는(119), 잘발리는(106)","보습안되는(504), 마르는(123), 밀림있는(86), 따가운(37), 때처럼나오는(37), 속건조해결안되는(26), 흘러내리는(23)",11,1,0,"피부 보습(5), 피부 보호(3)","Good(0), Bad(0)","Good(1), Bad(0)","Good(1), Bad(0)"
712,젤,2040656,마데카21,테카솔루션 수딩 스팟젤,4.58,15ml,"3,000","진정되는(29), 수분있는(11), 끈적하지않은(6), 잘발리는(6), 자극없는(6), 흡수되는(5), 향에만족한(4)","보습안되는(6), 밀림있는(5), 때처럼나오는(3), 마르는(3), 가벼운(1), 뒤집어지는(1), 겉도는(1)",43,1,0,"피부 보습(29), 피부 미백(2), 피부 보호(2), 주름 개선(1), 수렴 진정(1), 각질 제거(1)","Good(1), Bad(0)","Good(5), Bad(0)","Good(0), Bad(1)"
713,젤,1801059,홀리카홀리카,알로에 99% 수딩젤,4.09,250ml,"6,800","진정되는(592), 수분있는(508), 흡수되는(321), 향에만족한(169), 쿨링되는(133), 자극없는(130), 잘발리는(90)","보습안되는(439), 끈적한(226), 마르는(97), 밀림있는(81), 따가운(44), 때처럼나오는(30), 속건조해결안되는(27)",32,4,3,"피부 보습(16), 피부 보호(5), 피부 미백(1)","Good(0), Bad(0)","Good(3), Bad(0)","Good(2), Bad(1)"
714,젤,1932446,바이오더마,아토덤 인텐시브 젤 크림,4.08,200ml,"33,000","수분있는(39), 보습되는(38), 자극없는(32), 쿨링되는(31), 진정되는(31), 흡수되는(24), 잘발리는(20)","밀림있는(37), 끈적한(36), 때처럼나오는(21), 리치한(8), 마르는(4), 겉도는(2), 따가운(2)",18,0,0,"피부 보습(11), 피부 보호(4), 피부 미백(1), 수분 증발 차단(1)","Good(0), Bad(0)","Good(1), Bad(0)","Good(0), Bad(0)"
715,젤,1831479,코스알엑스,하이드리움 수딩 젤 크림,4.34,50ml,"23,000","수분있는(85), 가벼운(79), 유분없는(55), 자극없는(40), 잘발리는(39), 진정되는(38), 흡수되는(37)","보습안되는(44), 밀림있는(11), 속건조해결안되는(11), 따가운(9), 가려운(7), 마르는(4), 지속안되는(4)",22,0,0,"피부 보습(15), 피부 보호(3), 피부 미백(1), 주름 개선(1)","Good(1), Bad(0)","Good(3), Bad(0)","Good(2), Bad(0)"
716,젤,1996488,라운드랩,자작나무 수분 수딩젤,4.56,150ml,"12,000","수분있는(117), 자극없는(57), 진정되는(44), 끈적하지않은(34), 흡수되는(31), 잘발리는(28), 가벼운(27)","보습안되는(38), 밀림있는(10), 마르는(8), 지속안되는(6), 때처럼나오는(5), 각질제거안되는(3), 인공향나는(3)",32,0,0,"피부 보습(20), 피부 보호(5), 피부 미백(1), 주름 개선(1)","Good(0), Bad(0)","Good(4), Bad(0)","Good(1), Bad(0)"
717,젤,1821522,야다,선인장 수딩젤,4.45,250ml,"14,500","수분있는(130), 진정되는(90), 자극없는(79), 흡수되는(73), 보습되는(64), 끈적하지않은(60), 쿨링되는(37)","밀림있는(19), 때처럼나오는(12), 마르는(11), 가려운(8), 흘러내리는(5), 눈통증있는(3), 지속안되는(2)",13,0,0,"피부 보습(8), 피부 보호(3)","Good(1), Bad(0)","Good(3), Bad(0)","Good(1), Bad(0)"
718,젤,1883253,이즈앤트리,알로에 수딩 젤 [촉촉한타입],4.37,150ml,"11,000","수분있는(333), 진정되는(226), 보습되는(119), 자극없는(115), 흡수되는(66), 잘발리는(43), 쿨링되는(34)","밀림있는(81), 끈적한(78), 때처럼나오는(24), 따가운(19), 가려운(14), 마르는(13), 속건조해결안되는(7)",35,0,0,"피부 보습(27), 피부 보호(5), 주름 개선(2)","Good(2), Bad(0)","Good(4), Bad(0)","Good(3), Bad(1)"
719,젤,2085376,식물나라,제주 알로에 촉촉 수딩젤,4.30,200ml,"5,800","수분있는(12), 진정되는(10), 향에만족한(2), 뒤집어지지않는(2), 쿨링되는(2), 가벼운(2), 자극없는(2)","보습안되는(7), 끈적한(3), 속건조해결안되는(2), 밀림있는(2), 마르는(1), 흡수안되는(1), 때처럼나오는(1)",10,0,0,"피부 보습(8), 피부 보호(3)","Good(1), Bad(0)","Good(3), Bad(0)","Good(2), Bad(0)"
720,젤,1894550,시드물,알로에 에센셜 [중건성용],4.25,165ml,"8,900","진정되는(503), 수분있는(391), 자극없는(304), 흡수되는(142), 잘발리는(94), 가벼운(88), 쫀득한(86)","보습안되는(367), 밀림있는(339), 때처럼나오는(100), 끈적한(88), 마르는(48), 답답한(27), 미끌거리는(14)",25,0,0,"피부 보습(19), 피부 보호(3), 피부 미백(1)","Good(1), Bad(0)","Good(3), Bad(0)","Good(2), Bad(0)"
721,젤,1873352,토니모리,원더 아쿠아 수분크림,4.29,300ml,"15,000","수분있는(42), 향에만족한(15), 흡수되는(15), 보습되는(14), 가벼운(13), 유분없는(11), 끈적하지않은(11)","따가운(4), 유수분밸런스좋지않은(3), 냄새지독한(2), 마르는(2), 리치하지않은(2), 때처럼나오는(1), 인공향나는(1)",29,3,2,"피부 보습(12), 피부 보호(4), 피부 미백(1)","Good(1), Bad(0)","Good(2), Bad(0)","Good(0), Bad(0)"
722,젤,2040037,큐어,리알로에 수딩젤,4.24,150ml,"25,000","진정되는(12), 끈적하지않은(8), 흡수되는(8), 쿨링되는(7), 향에만족한(5), 자극없는(5), 가벼운(4)","수분없는(4), 냄새지독한(3), 인공향나는(3), 따가운(3), 밀림있는(3), 때처럼나오는(2)",21,1,4,"피부 보습(11), 피부 보호(2)","Good(0), Bad(0)","Good(3), Bad(0)","Good(1), Bad(0)"
723,젤,2037805,네이처리퍼블릭,수딩 앤 모이스처 알로에베라 수딩젤,4.14,300ml,"4,400","진정되는(12), 수분있는(9), 가벼운(3), 잘발리는(2), 자극없는(2), 쿨링되는(2), 향에만족한(2)","보습안되는(8), 끈적한(4), 지속안되는(1), 마르는(1), 냄새지독한(1), 밀림있는(1), 인공향나는(1)",26,1,2,"피부 보습(13), 피부 보호(3), 주름 개선(1)","Good(0), Bad(0)","Good(4), Bad(1)","Good(1), Bad(1)"
724,젤,1923000,닥터올가,알로에 스킨 수딩젤,4.33,210ml,"28,000","수분있는(451), 진정되는(443), 보습되는(276), 자극없는(273), 흡수되는(193), 잘발리는(119), 쿨링되는(87)","끈적한(376), 밀림있는(96), 마르는(39), 때처럼나오는(28), 흘러내리는(18), 겉도는(17), 답답한(14)",22,0,0,"피부 보습(16), 피부 보호(3), 피부 미백(2), 주름 개선(2)","Good(0), Bad(0)","Good(5), Bad(0)","Good(2), Bad(0)"
725,젤,1948462,키엘,울트라 훼이셜 오일-프리 젤 크림,3.96,50ml,"49,000","수분있는(229), 유분없는(169), 가벼운(162), 흡수되는(150), 잘발리는(119), 끈적하지않은(106), 산뜻한(96)","보습안되는(120), 따가운(68), 자극있는(57), 인공향나는(48), 알콜냄새나는(43), 향이아쉬운(35), 밀림있는(31)",22,1,0,"피부 보습(10), 피부 보호(5), 피부 미백(1), 수렴 진정(1), 각질 제거(1)","Good(1), Bad(0)","Good(2), Bad(0)","Good(0), Bad(1)"
726,젤,2033184,리더스코스메틱,아임피토 부활초 수딩젤,4.62,200ml,"12,000","수분있는(30), 보습되는(16), 진정되는(12), 흡수되는(11), 자극없는(8), 가벼운(5), 잘발리는(4)","끈적한(8), 흘러내리는(4), 따가운(1), 마르는(1), 리치한(1), 산뜻하지않은(1), 밀림있는(1)",26,0,0,"피부 보습(19), 피부 보호(3), 주름 개선(1)","Good(1), Bad(0)","Good(4), Bad(0)","Good(1), Bad(0)"
727,젤,2004344,원씽,병풀 수딩 젤 크림,4.55,100ml,"20,000","수분있는(30), 보습되는(24), 자극없는(21), 가벼운(20), 진정되는(13), 잘발리는(10), 흡수되는(9)","지속안되는(1), 유수분밸런스좋지않은(1), 가려운(1), 모공관리안되는(1)",20,0,0,"피부 보습(13), 피부 보호(3), 피부 미백(1)","Good(0), Bad(0)","Good(2), Bad(0)","Good(0), Bad(0)"
728,젤,1986783,시드물,진한 어성초 시카 에센셜,4.55,165ml,"24,800","진정되는(32), 수분있는(21), 흡수되는(10), 자극없는(9), 산뜻한(8), 끈적하지않은(7), 잘발리는(5)","밀림있는(20), 보습안되는(17), 때처럼나오는(9), 마르는(6), 가벼운(3), 유수분밸런스좋지않은(2), 뻣뻣한(1)",20,0,0,"피부 보습(18), 피부 보호(5)","Good(1), Bad(0)","Good(4), Bad(0)","Good(1), Bad(0)"
729,젤,2050831,미샤,프리미엄 시카 알로에 수딩젤,4.00,300ml,"5,800","수분있는(4), 진정되는(3), 밀림없는(2), 가벼운(2), 가렵지않은(2), 잘발리는(1), 쫀득한(1)","보습안되는(5), 끈적한(4), 향이아쉬운(2), 따가운(2), 뒤집어지는(1), 산뜻하지않은(1), 유분있는(1)",39,3,2,"피부 보습(27), 피부 보호(5), 피부 미백(2), 주름 개선(1)","Good(1), Bad(0)","Good(4), Bad(0)","Good(3), Bad(0)"
730,젤,1869398,라포티셀,판테놀 10% 수딩 크림,4.41,75ml,"32,000","수분있는(98), 잘발리는(60), 보습되는(59), 흡수되는(48), 향에만족한(34), 끈적하지않은(33), 가벼운(29)","가려운(5), 흘러내리는(4), 리치하지않은(3), 냄새안지독한(2), 향지속되지않는(1), 따가운(1)",43,4,0,"피부 보습(30), 피부 보호(6), 피부 미백(5), 주름 개선(5)","Good(2), Bad(0)","Good(7), Bad(0)","Good(3), Bad(0)"
731,젤,1991729,해서린,스팟케어 클리어 젤,4.46,15g,"12,000","진정되는(36), 흡수되는(17), 자극없는(8), 끈적하지않은(7), 쿨링되는(5), 편안해지는(5), 잘발리는(4)","따가운(8), 밀착안되는(1), 알콜냄새나는(1), 인공향나는(1)",46,0,0,"피부 보습(32), 피부 보호(5), 피부 미백(2), 수렴 진정(2), 수분 증발 차단(2), 주름 개선(1), 각질 제거(1)","Good(2), Bad(0)","Good(3), Bad(1)","Good(2), Bad(3)"
732,젤,1873917,마녀공장,알로에 수딩 젤,4.34,300ml,"25,000","수분있는(240), 진정되는(227), 흡수되는(153), 보습되는(153), 자극없는(127), 끈적하지않은(112), 잘발리는(88)","따가운(45), 밀림있는(19), 마르는(19), 흘러내리는(14), 지속안되는(7), 눈통증있는(6), 때처럼나오는(6)",29,0,1,"피부 보습(20), 피부 보호(4), 주름 개선(3), 피부 미백(1)","Good(2), Bad(0)","Good(4), Bad(0)","Good(2), Bad(1)"
733,젤,1900194,시드물,티트리 에센셜,4.02,165ml,"13,800","진정되는(585), 수분있는(241), 자극없는(150), 흡수되는(119), 향에만족한(114), 가벼운(95), 잘발리는(79)","보습안되는(280), 밀림있는(140), 따가운(82), 끈적한(71), 때처럼나오는(45), 마르는(19), 답답한(12)",17,0,0,"피부 보습(12), 피부 보호(3)","Good(1), Bad(0)","Good(3), Bad(0)","Good(1), Bad(1)"
734,젤,1804856,라로슈포제,시카플라스트 젤 B5,3.95,40ml,"27,000","보습되는(190), 진정되는(184), 잘발리는(164), 수분있는(158), 자극없는(101), 가벼운(52), 뒤집어지지않는(42)","유분있는(202), 흡수안되는(79), 끈적한(66), 따가운(65), 밀림있는(53), 답답한(47), 가려운(35)",19,1,0,"피부 보습(9), 피부 보호(5), 피부 미백(3)","Good(0), Bad(0)","Good(4), Bad(0)","Good(0), Bad(1)"
735,젤,1999466,토니모리,어성초시카 퀵 카밍 수딩젤,4.56,300 ml / 10.14 fl. oz.,"18,000","진정되는(63), 쿨링되는(38), 끈적하지않은(31), 흡수되는(29), 수분있는(29), 향에만족한(27), 자극없는(21)","보습안되는(33), 마르는(5), 흘러내리는(2), 인공향나는(2), 때처럼나오는(1), 속건조해결안되는(1)",46,0,0,"피부 보습(25), 피부 미백(4), 피부 보호(3), 주름 개선(1)","Good(1), Bad(0)","Good(4), Bad(0)","Good(2), Bad(1)"
736,젤,1942094,다자연,어성초 데일리 카밍젤,4.54,100ml,"13,000","진정되는(93), 수분있는(93), 흡수되는(63), 자극없는(46), 끈적하지않은(45), 보습되는(38), 가벼운(31)","밀림있는(10), 흘러내리는(6), 지속안되는(3), 마르는(2), 겉도는(2), 잔여물남는(1), 맑은(1)",30,0,0,"피부 보습(23), 피부 보호(4), 피부 미백(1)","Good(0), Bad(0)","Good(4), Bad(0)","Good(0), Bad(0)"
737,젤,1824257,시드물,불가리안 로즈 에센셜,4.19,40ml,"14,800","수분있는(100), 향에만족한(98), 보습되는(64), 흡수되는(44), 가벼운(35), 진정되는(30), 자극없는(28)","밀림있는(12), 유수분밸런스좋지않은(5), 때처럼나오는(4), 리치하지않은(3), 인공향나는(2), 답답한(2), 겉도는(2)",26,0,0,"피부 보습(23), 피부 보호(3), 피부 미백(1), 주름 개선(1)","Good(1), Bad(0)","Good(3), Bad(0)","Good(2), Bad(0)"
738,젤,1856362,비플레인,히알루로닉 아쿠아 젤,4.27,80ml,"18,000","수분있는(246), 자극없는(133), 보습되는(121), 흡수되는(92), 잘발리는(92), 가벼운(83), 유분없는(55)","끈적한(104), 밀림있는(33), 유수분밸런스좋지않은(16), 지속안되는(9), 따가운(7), 답답한(7), 때처럼나오는(5)",22,0,0,"피부 보습(13), 피부 보호(5), 피부 미백(2)","Good(1), Bad(0)","Good(4), Bad(0)","Good(1), Bad(0)"
739,젤,2021031,이즈앤트리,알로에 수딩 젤 [산뜻한타입],4.63,300ml,"11,000","산뜻한(16), 수분있는(13), 진정되는(9), 끈적하지않은(9), 흡수되는(8), 보습되는(8), 자극없는(7)","가려운(2), 뒤집어지는(2), 미끌거리는(1), 따가운(1)",14,0,0,"피부 보습(11), 피부 보호(3)","Good(1), Bad(0)","Good(4), Bad(0)","Good(2), Bad(0)"
740,젤,1891514,팜트리,스티모 시카 릴리프 젤,4.62,80ml,"35,000","진정되는(25), 수분있는(15), 보습되는(11), 흡수되는(9), 쿨링되는(8), 자극없는(6), 가벼운(6)","끈적한(7), 속건조해결안되는(2), 쫀득한(1)",49,0,0,"피부 보습(37), 피부 보호(7), 피부 미백(2), 주름 개선(2)","Good(2), Bad(0)","Good(5), Bad(0)","Good(2), Bad(1)"
741,젤,2047342,시드물,그린 토마토 모공 리프팅 에센셜,4.25,40ml,"9,800","모공관리되는(7), 편안해지는(4), 흡수되는(3), 수분있는(3), 자극없는(3), 쿨링되는(3), 쫀득한(3)","보습안되는(3), 따가운(1)",28,0,0,"피부 보습(23), 피부 보호(3), 주름 개선(1), 수분 증발 차단(1), 여드름 완화(1)","Good(1), Bad(0)","Good(5), Bad(0)","Good(1), Bad(0)"
742,젤,1899031,유니베라,스킨케어100,4.26,150ml,"35,000","진정되는(663), 수분있는(328), 자극없는(235), 흡수되는(152), 쫀득한(151), 잘발리는(74), 뒤집어지지않는(69)","끈적한(545), 보습안되는(313), 밀림있는(276), 마르는(77), 때처럼나오는(58), 답답한(52), 따가운(35)",32,1,0,"피부 보습(20), 피부 보호(4), 피부 미백(2), 주름 개선(1)","Good(1), Bad(0)","Good(3), Bad(1)","Good(2), Bad(2)"
743,젤,2006787,더페이스샵,신선한 제주 알로에수딩젤,4.21,300ml,"4,500","진정되는(14), 흡수되는(7), 수분있는(6), 향에만족한(5), 쿨링되는(3), 편안해지는(3), 자극없는(3)","보습안되는(9), 따가운(5), 끈적한(4), 속건조해결안되는(2), 밀림있는(2), 때처럼나오는(1), 마르는(1)",23,4,2,"피부 보습(12), 피부 미백(2), 피부 보호(2), 주름 개선(2)","Good(1), Bad(0)","Good(3), Bad(0)","Good(2), Bad(0)"
744,젤,1937610,메디큐브,에이지알 부스터 젤,3.85,100ml,"38,000","수분있는(8), 보습되는(7), 자극없는(5), 쿨링되는(2), 쫀득한(2), 잘발리는(2), 진정되는(1)","끈적한(9), 흡수안되는(4), 마르는(3), 답답한(2), 밀림있는(2), 따가운(1), 때처럼나오는(1)",33,0,0,"피부 보습(18), 피부 보호(6), 피부 미백(1), 주름 개선(1), 수렴 진정(1), 수분 증발 차단(1), 여드름 완화(1)","Good(0), Bad(0)","Good(4), Bad(0)","Good(0), Bad(0)"
745,젤,1977322,어퓨,마데카소사이드 시카겔 2X,4.28,50ml,"19,000","진정되는(6), 자극없는(5), 수분있는(2), 가벼운(2), 보습되는(2), 쫀득한(1), 속건조해결되는(1)","끈적한(6), 잘안발리는(2), 향이아쉬운(2), 유분있는(2), 리치한(1), 답답한(1), 미끌거리는(1)",27,0,0,"피부 보습(16), 피부 보호(5), 피부 미백(2), 수분 증발 차단(1), 여드름 완화(1)","Good(1), Bad(1)","Good(2), Bad(0)","Good(1), Bad(0)"
746,젤,2042534,코나피딜,그린박신,4.12,N/A,N/A,"진정되는(6), 수분있는(5), 쿨링되는(3), 잘발리는(2), 자극없는(2), 가렵지않은(2), 향에만족한(1)","눈통증있는(1), 모공관리안되는(1)",44,1,2,"피부 보습(23), 피부 보호(4), 피부 미백(2), 수분 증발 차단(1)","Good(3), Bad(0)","Good(4), Bad(0)","Good(1), Bad(3)"
747,젤,2001062,식물원,알로에 프레시 수딩 젤,4.13,300ml,"3,000","진정되는(8), 수분있는(7), 자극없는(4), 끈적하지않은(2), 가벼운(1), 보습되는(1), 따갑지않은(1)","뒤집어지는(3), 밀림있는(1), 흡수안되는(1), 마르는(1), 미끌거리는(1), 때처럼나오는(1), 쿨링되는(1)",24,1,2,"피부 보습(12), 피부 보호(4), 주름 개선(2)","Good(0), Bad(0)","Good(4), Bad(1)","Good(1), Bad(1)"
748,젤,1969033,시드물,센텔라에센셜,4.11,165ml,"28,600","진정되는(230), 수분있는(144), 흡수되는(87), 자극없는(85), 잘발리는(68), 향에만족한(53), 가벼운(51)","보습안되는(153), 밀림있는(43), 끈적한(30), 마르는(20), 때처럼나오는(13), 답답한(12), 가려운(9)",26,0,0,"피부 보습(20), 피부 보호(6), 피부 미백(1), 주름 개선(1)","Good(1), Bad(0)","Good(3), Bad(0)","Good(1), Bad(0)"
749,젤,1987687,볼라욘,이노브 겔,4.38,150ml,"68,850","진정되는(47), 수분있는(35), 보습되는(21), 쿨링되는(17), 흡수되는(16), 향에만족한(16), 잘발리는(9)","끈적한(11), 속건조해결안되는(5), 따가운(5), 가려운(3), 마르는(3), 뒤집어지는(3), 가벼운(2)",30,2,3,"피부 보습(19), 피부 보호(2), 수분 증발 차단(1), 여드름 완화(1)","Good(1), Bad(0)","Good(4), Bad(0)","Good(1), Bad(0)"
750,젤,1998765,다룸,트러블 SOS 진정 아크10 스팟젤,4.27,50ml,"28,000","흡수되는(57), 진정되는(45), 향에만족한(41), 잘발리는(26), 자극없는(24), 끈적하지않은(23), 수분있는(12)","보습안되는(21), 인공향나는(10), 알콜냄새나는(8), 각질제거안되는(2), 마르는(2), 향지속되지않는(1), 때처럼나오는(1)",31,0,0,"피부 보습(18), 주름 개선(2), 피부 미백(1)","Good(0), Bad(0)","Good(2), Bad(1)","Good(0), Bad(3)"
751,젤,1824694,라페리,카밍 피토 겔,4.49,150ml,"63,000","진정되는(31), 수분있는(16), 쿨링되는(8), 보습되는(8), 뒤집어지지않는(4), 흡수되는(3), 자극없는(3)","끈적한(5), 밀림있는(2), 따가운(1), 유분있는(1), 리치한(1), 냄새지독한(1)",30,0,3,"피부 보습(16), 피부 보호(1)","Good(0), Bad(0)","Good(3), Bad(0)","Good(1), Bad(1)"
752,젤,4029,라헬,데이케어 수분젤,4.04,N/A,N/A,"수분있는(184), 진정되는(98), 보습되는(77), 흡수되는(60), 자극없는(49), 잘발리는(43), 가벼운(38)","끈적한(64), 밀림있는(18), 따가운(12), 답답한(8), 겉도는(8), 지속안되는(8), 마르는(8)",37,7,1,"피부 보습(18), 주름 개선(2), 피부 보호(1)","Good(0), Bad(0)","Good(3), Bad(0)","Good(1), Bad(1)"
753,젤,2039822,피몽쉐,하이드로 피에이치 밸런스 젤,4.31,500ml,"95,000","수분있는(4), 잘발리는(2), 편안해지는(1), 진정되는(1), 윤기나는(1), 겉돌지않는(1), 냄새안지독한(1)","흡수안되는(2), 뒤집어지는(1), 자극있는(1), 끈적한(1), 밀림있는(1)",27,1,1,"피부 보습(17), 피부 보호(5), 주름 개선(2), 피부 미백(1)","Good(2), Bad(0)","Good(4), Bad(0)","Good(3), Bad(1)"
754,젤,1965161,피지오겔,레드수딩 AI 카밍젤,4.65,200ml,"29,000","유분없는(5), 진정되는(4), 쿨링되는(3), 가렵지않은(2), 흡수되는(2), 잘발리는(2), 산뜻한(2)","보습안되는(4), 자극있는(1), 따가운(1), 밀림있는(1)",31,0,0,"피부 보습(20), 피부 보호(6), 피부 미백(2)","Good(1), Bad(0)","Good(4), Bad(0)","Good(2), Bad(1)"
755,젤,2015494,더아로마샵,유기농 로즈 수딩젤,4.22,100ml,"38,000","향에만족한(42), 흡수되는(41), 수분있는(27), 보습되는(26), 잘발리는(18), 산뜻한(16), 진정되는(15)","따가운(12), 인공향나는(4), 리치한(2), 속건조해결안되는(1), 눈통증있는(1)",7,0,2,"피부 보습(4), 피부 보호(1)","Good(0), Bad(0)","Good(1), Bad(0)","Good(1), Bad(0)"
756,젤,1966623,이니스프리,왕벚꽃 글로우 젤리 크림,3.71,50ml,"22,000","수분있는(218), 향에만족한(172), 흡수되는(116), 가벼운(115), 잘발리는(102), 끈적하지않은(70), 산뜻한(50)","보습안되는(108), 따가운(40), 냄새지독한(31), 인공향나는(29), 속건조해결안되는(10), 지속안되는(9), 겉도는(7)",15,1,0,"피부 보습(8), 피부 미백(1), 피부 보호(1), 수분 증발 차단(1)","Good(0), Bad(0)","Good(2), Bad(0)","Good(0), Bad(0)"
757,젤,2031962,상떼,아줄렌 수더겔 스틱,3.86,5ml*20매,"33,000","수분있는(7), 진정되는(5), 흡수되는(2), 보습되는(2), 잘발리는(2), 밀착되는(1), 리치하지않은(1)","끈적한(3), 뒤집어지는(2), 속건조해결안되는(1), 따가운(1), 밀림있는(1), 자극있는(1)",32,2,0,"피부 보습(16), 피부 보호(3), 피부 미백(2), 주름 개선(1)","Good(1), Bad(0)","Good(4), Bad(0)","Good(2), Bad(1)"
758,젤,2058053,아리라끄,알로에 수딩젤,4.68,1000ml,"25,000","진정되는(7), 끈적하지않은(5), 흡수되는(3), 수분있는(3), 산뜻한(2), 잘발리는(2), 향에만족한(2)","보습안되는(3), 가벼운(1)",18,0,0,"피부 보습(12), 피부 보호(3)","Good(1), Bad(0)","Good(3), Bad(0)","Good(2), Bad(0)"
759,젤,2024943,자미원,비엔비 겔,4.90,200ml,"50,000","자극없는(5), 보습되는(5), 수분있는(2), 끈적하지않은(2), 편안해지는(2), 가벼운(2), 속건조해결되는(1)","흘러내리는(1), 쿨링안되는(1)",14,0,0,"피부 보습(11), 피부 보호(3), 수분 증발 차단(1)","Good(1), Bad(0)","Good(3), Bad(0)","Good(2), Bad(0)"
760,젤,1896186,코르테,더모 레쥬비네이션 리젤,4.50,60ml,"29,000","보습되는(26), 수분있는(19), 진정되는(12), 잘발리는(10), 자극없는(6), 윤기나는(5), 속건조해결되는(4)","끈적한(8), 리치한(6), 향이아쉬운(4), 밀림있는(3), 유분있는(3), 인공향나는(2), 답답한(2)",42,3,0,"피부 보습(23), 피부 보호(9), 피부 미백(3), 주름 개선(2)","Good(1), Bad(0)","Good(4), Bad(1)","Good(1), Bad(1)"
761,젤,1890790,셀퓨전씨,모이스처 젤 오인트,4.15,100ml,"28,000","수분있는(29), 흡수되는(25), 유분없는(24), 가벼운(19), 끈적하지않은(17), 향에만족한(17), 잘발리는(15)","보습안되는(20), 밀림있는(3), 모공관리안되는(2), 따가운(2), 각질제거안되는(2), 겉도는(2), 가려운(1)",39,0,2,"피부 보습(19), 피부 보호(6), 피부 미백(2)","Good(0), Bad(2)","Good(3), Bad(0)","Good(1), Bad(2)"
762,젤,1878858,라라폴리,알로에베라 수딩젤 100프로,4.41,300ml,"5,500","수분있는(10), 끈적하지않은(7), 진정되는(7), 보습되는(6), 향에만족한(5), 흡수되는(3), 자극없는(2)","지속안되는(2), 따가운(2), 쫀득하지않은(1), 잘안발리는(1), 가벼운(1), 미끌거리는(1)",21,4,0,"피부 보습(11), 피부 보호(3), 주름 개선(2)","Good(1), Bad(0)","Good(4), Bad(1)","Good(1), Bad(1)"
763,젤,2042138,디지토,마데카 앰플 젤 시카 레이저 크림,4.54,25ml,"19,900","수분있는(9), 흡수되는(7), 잘발리는(6), 자극없는(5), 가벼운(4), 편안해지는(4), 보습되는(3)","밀림있는(12), 끈적한(4), 겉도는(1), 때처럼나오는(1)",62,0,0,"피부 보습(47), 피부 보호(9), 주름 개선(3), 피부 미백(2), 수분 증발 차단(1), 여드름 완화(1)","Good(4), Bad(0)","Good(6), Bad(0)","Good(2), Bad(0)"
764,젤,2011616,반코르,모이스트 바하겔,3.92,100ml,"10,300","흡수되는(8), 각질제거되는(4), 자극없는(2), 끈적하지않은(2), 잘발리는(2), 모공관리되는(1), 산뜻한(1)","보습안되는(9), 인공향나는(4), 향이아쉬운(3), 수분없는(2), 알콜냄새나는(2), 가려운(1), 뒤집어지는(1)",13,0,0,"피부 보습(8), 주름 개선(1)","Good(0), Bad(0)","Good(2), Bad(1)","Good(0), Bad(1)"
